# object_name   ref_object  relative_start_x relative_start_y   end_x end_y 
Ladder2614   Ladder33  11581 21171   -2 -2 
Snake2615   Ladder2573  3513 -9720   -5 5 
Snake2616   Ladder2571  -32097 -28738   2 5 
Snake2617   Snake1628  -446 43110   -1 1 
Ladder2618   Snake2406  803 38125   -2 -1 
Ladder2619   Ladder2231  -43889 -32396   5 -5 
Snake2620   Ladder42  -19853 14294   -4 5 
Ladder2621   Snake1757  23751 -5547   0 -1 
Ladder2622   Snake2245  16986 -1063   -3 -2 
Snake2623   Snake925  33080 -33252   5 2 
Ladder2624   Ladder960  -2444 -28372   -3 -2 
Ladder2625   Snake281  -19974 -21574   -2 -1 
Ladder2626   Snake473  -33276 19996   -5 -1 
Ladder2627   Snake2287  -37684 -3138   5 -2 
Snake2628   Snake2161  17679 -16136   -3 1 
Snake2629   Snake1661  -10466 -10774   1 1 
Ladder2630   Snake1626  10295 659   5 -4 
Snake2631   Snake1259  18491 -31301   -5 4 
Snake2632   Ladder2399  13634 24362   3 3 
Snake2633   Snake119  31493 1901   -3 3 
Ladder2634   Ladder1772  9305 5848   -4 -3 
Snake2635   Snake2438  -3054 2906   2 2 
Snake2636   Ladder1469  -7244 23413   -4 3 
Snake2637   Ladder2296  23124 -22412   3 3 
Snake2638   Ladder2625  -704 1749   -4 5 
Ladder2639   Snake540  -32809 -38770   -3 -2 
Snake2640   Snake1073  -6339 -1297   2 5 
Snake2641   Snake869  -30059 -5387   5 3 
Ladder2642   Ladder439  28319 17055   4 -5 
Snake2643   Ladder393  -9794 19553   1 4 
Ladder2644   Ladder861  -2967 26548   5 -3 
Snake2645   Ladder1318  36015 -36809   5 3 
Ladder2646   Snake710  -4620 -2610   -5 -2 
Snake2647   Ladder1271  -9418 -20943   -1 2 
Snake2648   Ladder563  18265 -3494   1 3 
Snake2649   Snake1276  -11306 -26672   0 4 
Snake2650   Snake760  12910 -22105   -1 3 
Snake2651   Snake152  19918 14963   4 5 
Ladder2652   Ladder983  -5390 -36693   -1 -4 
Ladder2653   Snake1254  -2541 3370   2 -3 
Snake2654   Ladder298  -11864 -36517   -2 5 
Ladder2655   Snake2500  20996 18742   -1 -1 
Snake2656   Ladder172  25953 29619   3 1 
Snake2657   Snake1395  24828 -13780   2 5 
Snake2658   Snake345  6199 36718   -5 4 
Ladder2659   Snake1041  -11956 17393   -3 -1 
Ladder2660   Ladder1770  1786 -35069   -2 -5 
Ladder2661   Snake804  17029 973   -4 -2 
Snake2662   Snake782  -10038 6120   0 4 
Snake2663   Ladder1361  11809 2057   -3 2 
Snake2664   Snake1057  1173 314   5 4 
Ladder2665   Snake1442  -31115 41417   -2 -2 
Snake2666   Ladder2568  -19775 26274   0 1 
Snake2667   Snake634  -2856 -14634   5 1 
Ladder2668   Snake263  -38038 -17472   2 -1 
Ladder2669   Snake74  3819 -28769   1 -3 
Ladder2670   Ladder2516  18122 19723   0 -1 
Snake2671   Snake272  -21805 -3024   3 3 
Snake2672   Ladder1116  35003 -2942   -4 1 
Ladder2673   Snake1057  -27699 26367   -3 -3 
Snake2674   Snake1307  5503 -17654   -1 1 
Ladder2675   Ladder990  -26405 -13228   -2 -3 
Snake2676   Ladder180  20503 -36904   5 3 
Snake2677   Snake1354  -24238 -9371   -2 3 
Ladder2678   Snake1197  -11614 -25708   1 -4 
Snake2679   Snake971  22645 -8306   2 2 
Snake2680   Snake2482  9065 -1088   0 5 
Ladder2681   Snake765  1368 36403   -4 -3 
Snake2682   Ladder1329  2732 28962   -1 2 
Ladder2683   Snake2537  -6667 -13233   4 -1 
Snake2684   Snake527  6147 -19180   3 4 
Ladder2685   Ladder1845  36628 9422   -5 -4 
Ladder2686   Snake728  -22585 -32623   2 -1 
Ladder2687   Snake1470  2710 -8335   1 -4 
Ladder2688   Snake1249  -28552 5732   4 -1 
Ladder2689   Ladder2035  32671 11208   5 -2 
Snake2690   Ladder2048  14786 -24546   0 2 
Snake2691   Snake1454  2267 15768   5 2 
Ladder2692   Snake818  -19313 38682   -3 -5 
Snake2693   Ladder751  22267 8888   -4 2 
Ladder2694   Ladder1865  -3657 -911   1 -4 
Ladder2695   Ladder2590  16670 18629   -3 -4 
Snake2696   Ladder2024  -28493 992   0 5 
Ladder2697   Snake2425  -83 -11219   1 -3 
Snake2698   Ladder1091  -13943 -8593   0 3 
Snake2699   Ladder532  17182 18432   -4 1 
Snake2700   Snake37  -2549 -6069   3 5 
Ladder2701   Snake2029  16007 5444   5 -1 
Snake2702   Ladder1181  -5218 9680   -3 3 
Ladder2703   Ladder1371  -10056 -9793   -2 -4 
Ladder2704   Snake37  6498 -8165   -4 -1 
Ladder2705   Ladder2114  34179 23694   -2 -2 
Snake2706   Ladder130  -7014 -2682   -2 2 
Snake2707   Ladder1349  -42816 18385   2 4 
Ladder2708   Snake822  22358 -14049   2 -1 
Ladder2709   Ladder1046  -43443 -4124   2 -5 
Ladder2710   Snake1068  6453 8480   -1 -5 
Snake2711   Snake1256  8416 -27373   1 5 
Snake2712   Ladder1631  10950 -32705   1 4 
Ladder2713   Ladder1899  -15767 5310   5 -4 
Snake2714   Snake1849  -19158 -1371   3 5 
Ladder2715   Ladder379  -8825 -34750   4 -5 
Ladder2716   Snake2682  21183 -19411   1 -2 
Ladder2717   Snake1710  -7621 6599   1 -4 
Ladder2718   Snake1732  -36531 9689   1 -2 
Ladder2719   Ladder467  29028 315   -5 -2 
Ladder2720   Snake1058  7482 19047   -1 -4 
Ladder2721   Snake1476  19771 6017   2 -1 
Ladder2722   Ladder2187  -6784 3323   -3 -4 
Ladder2723   Ladder913  33901 27120   -1 -4 
Snake2724   Ladder1195  -8036 27514   5 4 
Ladder2725   Ladder787  -3499 34972   2 -1 
Snake2726   Ladder1271  -14322 -21074   -4 3 
Snake2727   Ladder2106  32619 35156   2 1 
Ladder2728   Ladder1751  2582 -2566   3 -1 
Ladder2729   Snake14  19021 -27523   2 -3 
Ladder2730   Ladder1007  -32397 -6057   -3 -2 
Ladder2731   Snake1704  22996 30000   0 -4 
Snake2732   Snake2617  23968 -45376   5 2 
Snake2733   Snake565  3348 -30759   0 3 
Ladder2734   Snake1190  45705 38900   3 -4 
Ladder2735   Snake158  19343 -5161   -4 -5 
Ladder2736   Snake1076  15825 -28664   4 -1 
Ladder2737   Snake1178  -2434 -4967   2 -4 
Ladder2738   Ladder1112  -12175 10487   -2 -5 
Ladder2739   Ladder535  2553 -14343   5 -1 
Ladder2740   Snake1257  -26677 -14486   -3 -5 
Snake2741   Ladder1129  9222 6538   4 4 
Ladder2742   Ladder660  -45050 40821   0 -4 
Snake2743   Ladder2552  -24361 6418   -4 3 
Snake2744   Snake1069  28430 42049   5 4 
Snake2745   Ladder1149  -14632 3147   -4 4 
Snake2746   Snake2649  3613 3713   -1 4 
Ladder2747   Ladder1747  -1777 44002   -4 -3 
Ladder2748   Ladder2473  -6896 -11293   -4 -5 
Ladder2749   Ladder81  2407 -37404   -1 -1 
Snake2750   Ladder524  -25665 -727   4 4 
Ladder2751   Ladder1775  12355 -4809   3 -1 
Ladder2752   Snake2092  4266 -9997   0 -2 
Ladder2753   Snake443  -7994 -1643   0 -3 
Snake2754   Ladder1675  -9792 1135   0 1 
Snake2755   Snake228  10791 12899   -2 1 
Snake2756   Snake2339  -30183 -15905   -2 3 
Snake2757   Snake228  19257 24066   -4 3 
Snake2758   Ladder1309  15654 13532   -1 4 
Snake2759   Snake1806  -47435 -14297   -5 2 
Ladder2760   Snake1121  22901 -22996   5 -4 
Ladder2761   Ladder201  -11932 -15561   5 -2 
Snake2762   Ladder1734  -14042 -19641   -4 4 
Ladder2763   Snake1857  -10863 -24620   0 -2 
Ladder2764   Snake2015  -34264 -17621   2 -2 
Ladder2765   Snake1979  -9182 -42672   3 -2 
Snake2766   Ladder874  30411 10191   1 4 
Snake2767   Snake1990  12974 -5876   2 4 
Ladder2768   Snake2289  -13694 -3719   -5 -2 
Ladder2769   Ladder1438  12743 -4347   -2 -4 
Snake2770   Ladder675  -23039 -13095   2 1 
Snake2771   Ladder1402  -4435 634   -1 2 
Snake2772   Snake91  -7223 20748   -4 2 
Ladder2773   Ladder2564  -6831 -11241   5 -2 
Snake2774   Snake1739  30674 -15594   4 3 
Ladder2775   Ladder558  -25193 2560   3 -4 
Ladder2776   Snake276  -40813 37499   -3 -5 
Ladder2777   Ladder2624  25631 27607   -3 -5 
Ladder2778   Ladder960  27788 -13198   4 -5 
Ladder2779   Snake2103  -10243 22649   3 -4 
Ladder2780   Ladder2558  34364 -10946   0 -2 
Snake2781   Ladder1452  -8675 -3495   -1 3 
Ladder2782   Snake1524  13949 46483   2 -4 
Ladder2783   Ladder1903  -6345 -7839   -3 -3 
Snake2784   Ladder1622  26966 -16458   -4 3 
Ladder2785   Snake741  -30736 -15511   -1 -3 
Snake2786   Ladder1507  6169 -298   -2 5 
Snake2787   Ladder1924  -42529 -1279   -5 3 
Ladder2788   Ladder611  -26846 -11450   1 -3 
Snake2789   Ladder2740  7024 12055   1 5 
Ladder2790   Snake2772  8980 -8101   -4 -2 
Ladder2791   Ladder651  -5055 952   -2 -5 
Snake2792   Snake761  28348 -24264   1 4 
Ladder2793   Ladder1656  42103 4079   5 -3 
Snake2794   Ladder314  -23195 -1512   5 2 
Snake2795   Ladder1186  31235 18975   -4 1 
Snake2796   Snake2292  -44288 23529   2 3 
Snake2797   Ladder2622  -16269 -16622   2 5 
Ladder2798   Snake848  -6633 18368   -1 -1 
Ladder2799   Snake405  -30640 -3468   4 -1 
Ladder2800   Snake1749  -29255 -15664   5 -2 
Ladder2801   Ladder194  -148 25869   -3 -5 
Ladder2802   Ladder2460  -31364 41924   5 -2 
Ladder2803   Ladder2129  -735 7862   -1 -5 
Ladder2804   Snake1013  6149 39027   -1 -3 
Ladder2805   Snake2406  20748 5629   -3 -3 
Snake2806   Ladder675  -11419 -18944   3 2 
Snake2807   Ladder773  26069 -8753   -3 4 
Ladder2808   Ladder1146  20961 -20360   -3 -1 
Ladder2809   Snake1557  33076 25334   1 -5 
Snake2810   Snake271  -31532 -40684   -1 4 
Ladder2811   Snake1248  -35188 12571   -5 -2 
Snake2812   Ladder112  -10645 -5620   -5 1 
Ladder2813   Snake2352  6939 17068   -2 -1 
Ladder2814   Snake529  -34969 -10688   1 -5 
Snake2815   Ladder338  -43442 -5673   1 1 
Ladder2816   Snake827  -14361 -2514   -5 -4 
Snake2817   Snake1872  -6786 5286   2 4 
Ladder2818   Snake559  4658 27698   -1 -5 
Ladder2819   Ladder2113  -5749 9360   -3 -3 
Ladder2820   Snake525  7870 -11471   1 -2 
Ladder2821   Ladder1119  7592 -9352   1 -4 
Ladder2822   Snake2351  9410 -25705   1 -2 
Ladder2823   Snake2746  -15477 -20263   -1 -3 
Snake2824   Ladder1882  -9794 28566   1 3 
Snake2825   Ladder2320  -2038 -9288   5 5 
Snake2826   Snake2162  3386 19940   -2 3 
Snake2827   Ladder503  -42616 23278   1 4 
Ladder2828   Snake2380  -39258 8051   2 -3 
Snake2829   Ladder2146  21999 20963   4 1 
Snake2830   Ladder1882  -25121 2711   0 2 
Ladder2831   Snake1252  25845 30441   -3 -3 
Snake2832   Snake802  13352 -41051   -5 2 
Ladder2833   Snake1542  6201 -28471   -5 -3 
Snake2834   Ladder426  -22698 -31419   -1 1 
Snake2835   Ladder929  22913 23544   -3 5 
Snake2836   Ladder444  -40020 -23559   2 2 
Snake2837   Snake2090  -44087 8899   4 2 
Snake2838   Snake982  -17204 242   -5 3 
Ladder2839   Ladder2819  -18302 10259   1 -1 
Ladder2840   Ladder1893  -36099 28833   -5 -3 
Snake2841   Ladder1949  -7152 29595   3 4 
Snake2842   Ladder261  -22628 -13654   4 5 
Ladder2843   Ladder588  -21106 -7811   3 -4 
Ladder2844   Snake555  -27128 -2939   4 -1 
Snake2845   Snake203  2011 -1137   3 2 
Snake2846   Ladder319  -25858 12365   4 3 
Ladder2847   Snake1854  -44658 10306   5 -4 
Snake2848   Snake2648  -12208 21577   -1 1 
Ladder2849   Ladder2721  -36151 -37778   -4 -3 
Ladder2850   Ladder1903  -15349 -7920   -3 -2 
Snake2851   Ladder2384  5543 -12723   2 3 
Snake2852   Snake1098  -5635 -30933   4 4 
Snake2853   Snake2045  -35039 32147   -5 2 
Ladder2854   Ladder238  -8915 -30157   0 -3 
Ladder2855   Ladder1294  37757 6422   3 -1 
Ladder2856   Ladder1595  13295 -4611   -3 -4 
Snake2857   Snake667  9633 274   0 4 
Ladder2858   Ladder1074  -27970 -30930   0 -4 
Snake2859   Ladder2049  -19802 -5109   -2 3 
Snake2860   Ladder2231  -42308 -19794   -5 4 
Snake2861   Snake2034  36320 -1078   -1 5 
Snake2862   Snake939  46184 10998   2 5 
Ladder2863   Snake1434  -2354 16836   -4 -4 
Ladder2864   Ladder2709  37857 18982   -5 -2 
Snake2865   Ladder1264  2515 -14077   -1 1 
Snake2866   Ladder865  -25247 3782   0 3 
Ladder2867   Ladder2670  16647 628   5 -1 
Ladder2868   Snake2464  22081 4001   5 -1 
Ladder2869   Snake2544  -5342 4819   -2 -1 
Ladder2870   Snake1262  18244 16052   -2 -3 
Ladder2871   Ladder76  -20087 -19599   4 -3 
Ladder2872   Ladder861  -31782 28373   -1 -2 
Snake2873   Snake263  -26327 15426   3 2 
Ladder2874   Snake1793  9971 13032   -3 -3 
Snake2875   Snake1179  -7902 8553   0 5 
Snake2876   Ladder1023  39520 1393   2 3 
Ladder2877   Snake2343  -29562 7220   0 -3 
Ladder2878   Ladder1755  -17041 -6839   4 -5 
Snake2879   Ladder2519  17014 5170   -2 4 
Ladder2880   Snake2247  -24472 28881   4 -4 
Ladder2881   Ladder1373  -247 15066   3 -1 
Ladder2882   Ladder2803  26575 -46983   -3 -3 
Snake2883   Snake634  -27550 1589   -4 3 
Snake2884   Ladder865  -2385 10093   -5 4 
Ladder2885   Snake2285  18081 17973   3 -4 
Ladder2886   Snake1359  4416 3993   -4 -3 
Ladder2887   Ladder1686  5501 -18717   2 -1 
Snake2888   Ladder139  40832 -19559   3 1 
Snake2889   Snake485  1246 -30473   -4 1 
Ladder2890   Snake1925  26033 10783   5 -1 
Snake2891   Ladder2775  20813 -25574   2 3 
Ladder2892   Ladder614  26352 -21496   -2 -3 
Snake2893   Snake1386  10244 -23452   1 2 
Ladder2894   Ladder1471  -32865 -1013   1 -2 
Ladder2895   Ladder737  9754 17198   1 -2 
Snake2896   Ladder357  -869 -10373   -5 4 
Ladder2897   Ladder2349  4714 28624   -5 -3 
Ladder2898   Snake313  15292 -19048   -5 -2 
Ladder2899   Ladder1318  8218 -37088   5 -4 
Ladder2900   Snake1237  10981 21617   2 -2 
Snake2901   Snake702  43 -5602   5 2 
Snake2902   Snake1447  14815 -7749   2 1 
Ladder2903   Snake2714  2470 -16162   4 -2 
Ladder2904   Ladder2277  -12059 40618   -5 -5 
Ladder2905   Snake85  -46835 -13405   3 -3 
Snake2906   Ladder1327  -31746 -15186   3 4 
Snake2907   Snake133  17034 -16875   -4 3 
Ladder2908   Ladder2899  31831 2010   5 -2 
Ladder2909   Ladder2231  -34449 8793   -4 -1 
Snake2910   Snake210  -25846 -403   -5 4 
Snake2911   Ladder1596  38096 17662   1 3 
Snake2912   Snake963  -7273 24655   4 2 
Snake2913   Ladder2389  -12985 -16749   0 5 
Ladder2914   Snake2038  28826 -25640   0 -2 
Ladder2915   Ladder581  -15719 -13906   1 -1 
Ladder2916   Snake2772  3989 -22627   5 -2 
Ladder2917   Ladder2051  -31730 -30469   1 -5 
Ladder2918   Ladder2778  13276 -12902   2 -2 
Snake2919   Snake2363  -10830 -40833   -4 5 
Snake2920   Snake152  -3124 992   -5 1 
Snake2921   Ladder149  -19082 -21691   -5 4 
Snake2922   Ladder1133  22658 -5994   -4 3 
Snake2923   Ladder947  -4775 -14644   3 5 
Snake2924   Ladder431  16510 20857   4 4 
Ladder2925   Snake1098  27469 -5272   0 -2 
Snake2926   Snake449  -5931 -13376   4 2 
Snake2927   Snake317  -4531 -25952   -3 1 
Ladder2928   Ladder2780  -12906 -22665   3 -2 
Snake2929   Ladder1277  37696 -1927   4 1 
Snake2930   Snake271  -6345 -39627   4 3 
Ladder2931   Snake2315  25051 -5218   -5 -4 
Snake2932   Snake2058  36107 25072   -1 5 
Snake2933   Snake998  -421 -22848   -3 1 
Snake2934   Snake1774  35539 -42542   -4 5 
Ladder2935   Ladder109  25771 12569   2 -1 
Ladder2936   Snake1784  -27583 -11783   3 -1 
Snake2937   Snake577  -14994 -30275   4 2 
Snake2938   Snake2142  -1420 20406   -2 2 
Ladder2939   Ladder2349  -20394 29508   3 -5 
Ladder2940   Ladder1413  15200 21946   4 -3 
Ladder2941   Snake2888  2541 2730   -4 -3 
Snake2942   Ladder1529  -367 -16075   5 3 
Snake2943   Ladder1818  -32775 -12490   -3 2 
Snake2944   Snake2281  -16885 -20175   4 2 
Snake2945   Ladder1623  7967 37208   -3 4 
Snake2946   Snake670  11119 -1644   -2 1 
Snake2947   Snake1613  26258 -32881   -1 2 
Ladder2948   Ladder2778  -28838 -18103   4 -3 
Ladder2949   Snake2943  -3920 38427   -5 -4 
Snake2950   Snake2510  -3960 26155   -4 2 
Snake2951   Snake1392  -8817 29321   -1 3 
Ladder2952   Snake316  2158 12950   -3 -1 
Snake2953   Ladder241  7234 5871   1 3 
Ladder2954   Snake219  9943 3303   0 -5 
Ladder2955   Snake2453  -16108 2299   1 -4 
Ladder2956   Snake372  11558 -35751   -2 -5 
Ladder2957   Snake1412  9863 -24231   4 -5 
Snake2958   Snake2608  3035 -7514   1 3 
Snake2959   Snake2072  -13126 3137   -3 1 
Snake2960   Ladder645  -13663 -3402   1 2 
Ladder2961   Ladder1138  -777 2149   -4 -1 
Snake2962   Snake2096  23827 691   5 2 
Snake2963   Snake2238  -19712 -15873   3 3 
Snake2964   Ladder1014  -7946 1747   -3 4 
Ladder2965   Snake19  30926 -11949   5 -2 
Ladder2966   Ladder1957  34353 -6228   0 -2 
Snake2967   Ladder2563  -37700 -7670   4 4 
Snake2968   Ladder414  -74 15978   -3 1 
Snake2969   Snake85  -48470 -2436   2 1 
Ladder2970   Ladder1065  24543 15417   1 -3 
Ladder2971   Snake2623  -4196 5690   4 -5 
Snake2972   Ladder1172  23994 -6569   -5 4 
Snake2973   Ladder2320  -3006 -26874   3 5 
Ladder2974   Ladder453  -11482 5281   -5 -5 
Snake2975   Snake1422  -18217 19958   -4 5 
Snake2976   Ladder2131  11109 -15176   -3 2 
Snake2977   Ladder1318  14745 -16355   1 5 
Ladder2978   Snake2772  17679 -1346   -1 -4 
Snake2979   Ladder1816  314 -45988   -3 5 
Snake2980   Ladder2232  -13791 -24064   -5 5 
Ladder2981   Snake1782  -16353 11554   -3 -4 
Ladder2982   Snake2848  9539 -26360   -5 -1 
Snake2983   Ladder1765  -5590 -2519   5 5 
Ladder2984   Snake207  28763 -19396   3 -3 
Snake2985   Snake2169  -8404 21265   1 2 
Ladder2986   Ladder1078  23795 -24484   2 -1 
Snake2987   Ladder2621  6407 -11241   3 4 
Ladder2988   Ladder1367  -38739 34015   1 -2 
Snake2989   Ladder1924  -36748 -180   -2 2 
Snake2990   Ladder2916  32637 12114   3 5 
Ladder2991   Ladder1631  13671 -2674   3 -1 
Ladder2992   Snake663  -1659 -14945   2 -5 
Ladder2993   Snake1798  15153 -28073   -2 -5 
Snake2994   Ladder2661  -745 -7963   -2 1 
Snake2995   Snake2861  -2920 -10491   -3 4 
Ladder2996   Snake2934  -30406 20533   -5 -3 
Snake2997   Snake2759  44448 30766   -5 5 
Ladder2998   Ladder1504  30469 -6031   1 -3 
Snake2999   Ladder1742  37974 -12011   3 2 
Snake3000   Ladder2804  -20581 2518   -1 3 
Ladder3001   Ladder1584  -23747 14838   4 -4 
Ladder3002   Snake2387  -12794 18042   -1 -4 
Snake3003   Snake446  4252 -2508   3 5 
Ladder3004   Ladder491  24940 30892   2 -2 
Snake3005   Ladder509  -11444 -10734   2 3 
Ladder3006   Snake1100  26543 3321   -3 -1 
Ladder3007   Snake2028  -45853 38494   -2 -3 
Snake3008   Snake2999  -36274 21765   3 1 
Ladder3009   Snake2508  16830 -1075   -2 -4 
Snake3010   Ladder2302  8428 4036   -1 4 
Snake3011   Snake851  -38939 -7758   -3 5 
Ladder3012   Snake2300  27300 30818   4 -4 
Ladder3013   Ladder2749  -9420 15183   0 -2 
Snake3014   Ladder2703  27803 2334   5 4 
Ladder3015   Snake195  -4413 26106   5 -2 
Snake3016   Snake2513  -31063 15562   1 2 
Snake3017   Ladder38  12767 -29188   -2 2 
Snake3018   Ladder2899  869 25811   -2 1 
Snake3019   Ladder1501  -21335 1590   -3 5 
Ladder3020   Snake162  4307 8722   5 -3 
Snake3021   Ladder787  11414 10966   5 2 
Ladder3022   Ladder2003  -18900 11091   0 -2 
Ladder3023   Ladder2520  1353 13249   -3 -1 
Snake3024   Ladder320  29021 -17104   5 2 
Snake3025   Ladder2541  -2454 -23918   -5 4 
Ladder3026   Snake518  36006 2871   -3 -2 
Snake3027   Snake2792  766 -12648   1 3 
Ladder3028   Snake1075  -2732 -9052   -1 -1 
Ladder3029   Ladder2624  22321 38682   0 -2 
Ladder3030   Snake327  -9165 37097   1 -2 
Ladder3031   Snake2382  23370 -30468   3 -3 
Ladder3032   Ladder417  -984 8870   0 -2 
Snake3033   Ladder442  -39249 -7582   -1 2 
Ladder3034   Snake686  -12175 -7779   1 -2 
Ladder3035   Snake1280  -18869 -33368   -3 -1 
Ladder3036   Snake397  -32323 -7734   1 -2 
Ladder3037   Ladder870  804 32892   -4 -1 
Snake3038   Ladder2088  -24656 18524   -4 1 
Ladder3039   Snake2962  -6089 -15941   3 -4 
Ladder3040   Snake2810  -71 31762   4 -2 
Snake3041   Ladder825  -28771 8138   -5 3 
Ladder3042   Ladder105  20841 -27290   3 -3 
Ladder3043   Ladder2519  18843 -16948   -3 -2 
Ladder3044   Snake2797  15271 16931   2 -3 
Snake3045   Snake623  -5952 10776   0 5 
Ladder3046   Ladder2140  -9054 -4095   4 -4 
Ladder3047   Ladder521  20269 -17821   -2 -3 
Ladder3048   Ladder1247  23582 37045   -1 -2 
Snake3049   Snake806  3870 -18028   -5 1 
Ladder3050   Ladder2399  -19484 18461   1 -1 
Ladder3051   Snake2034  31103 -7551   1 -4 
Ladder3052   Ladder2905  -1575 5621   -5 -1 
Ladder3053   Ladder2397  -23146 -30568   2 -5 
Snake3054   Snake95  14578 7172   -4 1 
Ladder3055   Ladder199  27567 -17332   -3 -4 
Ladder3056   Ladder653  18262 662   4 -3 
Ladder3057   Ladder2686  19014 24514   0 -5 
Snake3058   Snake1497  -31474 19878   -2 2 
Ladder3059   Ladder352  -33970 30023   -3 -1 
Snake3060   Ladder394  -37220 1336   3 1 
Snake3061   Snake354  24345 -1301   1 4 
Ladder3062   Snake1072  3926 32747   -3 -3 
Snake3063   Snake1103  12180 -14827   -1 2 
Ladder3064   Ladder477  -8428 33247   5 -4 
Snake3065   Ladder1922  6375 -3480   -2 1 
Snake3066   Ladder1677  18720 -9048   2 3 
Ladder3067   Ladder2213  -4371 21046   1 -3 
Ladder3068   Snake1498  26574 11750   4 -3 
Snake3069   Ladder932  2064 12022   1 5 
Snake3070   Snake1165  4373 18216   -3 2 
Snake3071   Ladder870  1653 32071   -3 3 
Ladder3072   Ladder53  -15853 2020   1 -3 
Snake3073   Ladder2573  -1178 9950   -5 2 
Snake3074   Ladder2265  7533 29288   0 4 
Snake3075   Snake2190  -14469 -22916   4 2 
Snake3076   Snake1704  -1312 43868   3 5 
Ladder3077   Snake728  926 -15156   -5 -2 
Snake3078   Ladder77  11529 15833   4 4 
Snake3079   Snake3021  -12986 -10894   4 4 
Snake3080   Snake244  -3110 6872   0 2 
Ladder3081   Ladder335  -6589 21502   3 -5 
Ladder3082   Snake1406  23552 -13655   -3 -4 
Snake3083   Snake2628  -2536 25095   4 4 
Snake3084   Snake939  29658 18978   -2 4 
Ladder3085   Ladder2864  -7794 -24008   -2 -4 
Ladder3086   Snake405  -17323 -33764   -2 -4 
Ladder3087   Snake1237  5252 -1882   -5 -3 
Snake3088   Snake2524  -16585 1573   -5 5 
Snake3089   Ladder2573  -38095 -33791   3 5 
Ladder3090   Ladder413  -39839 -16815   0 -2 
Ladder3091   Snake2125  31311 8098   3 -3 
Ladder3092   Ladder1906  -46409 -35720   -2 -1 
