# object_name   ref_object  relative_start_x relative_start_y   end_x end_y 
Snake2843   Ladder465  -1322 -7319   -1 4 
Ladder2844   Snake1847  6399 3204   5 -2 
Snake2845   Ladder1531  17 -1259   -1 3 
Snake2846   Ladder2058  -411 218   -3 4 
Snake2847   Snake1169  2574 -2899   2 1 
Snake2848   Snake1462  6362 4226   -2 3 
Ladder2849   Snake918  3744 -727   -4 -2 
Ladder2850   Snake2798  1403 1570   2 -5 
Ladder2851   Snake2261  -4304 1708   5 -2 
Ladder2852   Ladder2018  5502 8415   4 -5 
Snake2853   Ladder1968  -1899 -3930   2 4 
Ladder2854   Snake185  -6613 -1580   1 -3 
Ladder2855   Snake412  -636 -4353   -2 -2 
Snake2856   Snake2330  2030 3333   -4 4 
Snake2857   Ladder462  4209 2029   -4 3 
Ladder2858   Snake320  -8701 -6624   -2 -4 
Snake2859   Snake2532  -3896 1512   4 2 
Ladder2860   Ladder125  3802 -3094   5 -4 
Ladder2861   Snake1162  -8141 -8309   -4 -5 
Snake2862   Ladder197  406 -2111   -2 1 
Snake2863   Ladder951  4117 -2824   -4 5 
Ladder2864   Ladder430  7085 -1676   -5 -2 
Ladder2865   Ladder331  203 295   -1 -3 
Ladder2866   Ladder307  -7408 -7379   -4 -5 
Snake2867   Ladder613  -5236 -3944   -4 5 
Snake2868   Snake2838  -7295 2720   3 2 
Ladder2869   Snake1242  8217 -489   5 -4 
Snake2870   Ladder966  1361 2979   1 1 
Snake2871   Snake2835  -1025 194   -4 4 
Snake2872   Snake1907  1674 -4127   -5 5 
Ladder2873   Snake2714  -5788 -2842   5 -1 
Ladder2874   Snake1293  -5221 1334   5 -4 
Snake2875   Snake2617  -3446 2647   2 4 
Snake2876   Snake268  -7623 5803   -5 3 
Snake2877   Ladder1013  3095 2846   2 2 
Snake2878   Snake2701  658 84   5 5 
Ladder2879   Snake1017  -249 -898   0 -2 
Ladder2880   Snake460  -5766 -4289   -1 -5 
Snake2881   Ladder2036  3458 -586   4 3 
Ladder2882   Snake684  2139 -7291   3 -1 
Ladder2883   Snake792  -1713 -1651   0 -3 
Snake2884   Ladder580  126 4502   -4 4 
Snake2885   Snake1536  -3595 -339   2 2 
Snake2886   Snake971  -2758 1542   5 2 
Snake2887   Snake1540  2485 -2913   -1 5 
Snake2888   Ladder2499  1561 1790   3 5 
Snake2889   Ladder1870  -7078 -2587   2 1 
Snake2890   Ladder618  4754 -4866   -5 5 
Snake2891   Snake803  -447 -4252   3 1 
Snake2892   Snake346  -6678 4870   1 1 
Ladder2893   Snake99  4744 5550   1 -3 
Ladder2894   Snake168  -1107 -5628   0 -2 
Ladder2895   Snake1817  -477 1617   -4 -5 
Snake2896   Snake574  -4631 1821   -3 5 
Ladder2897   Ladder2480  3180 -1843   1 -5 
Ladder2898   Ladder2422  2125 -7941   -1 -5 
Ladder2899   Ladder2529  3141 4045   -4 -4 
Snake2900   Snake1717  -4204 -4083   -5 5 
Snake2901   Snake1129  2662 -704   -2 5 
Ladder2902   Snake946  -2422 -171   -5 -4 
Ladder2903   Ladder2401  5870 -1559   -4 -5 
Ladder2904   Ladder1762  4022 -3114   5 -3 
Snake2905   Snake2758  217 -4741   -5 2 
Snake2906   Snake1471  4999 -7580   3 2 
Snake2907   Snake2731  1702 2029   -3 2 
Snake2908   Snake1963  -7965 -3323   3 4 
Ladder2909   Ladder1914  -4714 1197   -1 -5 
Ladder2910   Snake1476  1918 -3701   -2 -4 
Ladder2911   Snake1252  -3605 120   4 -3 
Ladder2912   Snake204  5748 6027   -3 -2 
Ladder2913   Snake2510  -1159 -8566   -3 -2 
Ladder2914   Ladder1971  184 -1047   2 -2 
Snake2915   Ladder2340  6975 -2380   0 5 
Snake2916   Snake2796  9317 1313   -3 3 
Snake2917   Snake549  -5693 4620   1 1 
Ladder2918   Snake1941  2177 -8404   3 -2 
Snake2919   Snake2690  -2537 5431   2 3 
Snake2920   Snake860  -5193 -1746   5 1 
Snake2921   Snake1263  3405 5972   4 2 
Ladder2922   Ladder2013  598 -8968   3 -5 
Ladder2923   Ladder298  -629 4545   -2 -3 
Snake2924   Ladder2093  -5154 -2909   -1 1 
Snake2925   Snake1710  -7121 4439   -4 4 
Snake2926   Snake1811  4548 936   -4 5 
Snake2927   Ladder2005  -2992 -4300   3 1 
Ladder2928   Snake2356  401 -27   1 -4 
Ladder2929   Ladder1785  5643 -3290   5 -5 
Ladder2930   Snake796  -5269 -374   0 -5 
Snake2931   Ladder2592  -182 74   -5 5 
Snake2932   Snake981  -2511 8590   3 5 
Ladder2933   Ladder57  -4506 57   2 -5 
Ladder2934   Ladder1243  -3264 461   -3 -3 
Snake2935   Snake734  1744 4070   -5 4 
Ladder2936   Snake853  2470 -3802   -4 -1 
Snake2937   Snake2437  90 -3456   -1 3 
Ladder2938   Ladder815  -6247 -8203   2 -5 
Ladder2939   Snake2166  -4906 -2538   4 -2 
Ladder2940   Snake1887  -1624 4604   -3 -4 
Ladder2941   Snake414  -2691 7209   4 -1 
Ladder2942   Ladder2530  -2388 2134   -5 -3 
Snake2943   Snake1853  -6118 -2178   -5 2 
Ladder2944   Ladder2197  1123 -3356   -4 -2 
Ladder2945   Ladder390  -2507 -3952   3 -3 
Snake2946   Ladder1517  -3396 1016   -3 5 
Snake2947   Snake1685  24 -889   -2 1 
Ladder2948   Ladder2150  -5687 -3509   2 -1 
Ladder2949   Snake1811  4185 3894   1 -4 
Snake2950   Ladder1704  -6054 4310   2 4 
Ladder2951   Ladder1792  6315 567   1 -5 
Snake2952   Ladder1172  -332 -1721   3 4 
Snake2953   Snake672  1152 3047   2 5 
Snake2954   Snake70  -2179 -4746   -1 5 
Snake2955   Ladder2914  8092 7499   1 2 
Ladder2956   Ladder1229  -5841 5947   1 -2 
Ladder2957   Snake1061  3038 28   -4 -2 
Ladder2958   Ladder1678  2767 2529   -2 -5 
Ladder2959   Snake1194  63 -3269   4 -3 
Snake2960   Ladder166  -1566 3044   -2 4 
Snake2961   Ladder1421  -1932 -1639   -3 3 
Snake2962   Ladder2253  -4672 7664   -1 5 
Ladder2963   Snake1845  -6123 -3348   -4 -3 
Ladder2964   Ladder2434  -485 -4124   5 -2 
Snake2965   Snake1619  493 610   0 2 
Ladder2966   Ladder355  -2856 6203   4 -3 
Snake2967   Snake2875  1817 -3735   -5 4 
Snake2968   Ladder762  1448 -6227   3 5 
Snake2969   Ladder1935  -98 6280   -4 4 
Snake2970   Ladder2850  2207 -267   5 1 
Ladder2971   Ladder2702  -1569 -1923   5 -4 
Snake2972   Ladder537  1385 -8947   -1 1 
Ladder2973   Ladder1622  2974 2359   -1 -5 
Ladder2974   Ladder2686  1925 -7358   -4 -2 
Snake2975   Ladder1170  -4462 77   2 1 
Snake2976   Ladder736  2013 -4902   -5 5 
Ladder2977   Snake143  6670 5450   0 -2 
Snake2978   Ladder1465  -6259 -841   3 2 
Snake2979   Snake1916  6247 -7091   -2 4 
Snake2980   Ladder1344  -63 -5781   0 1 
Snake2981   Ladder2241  -4745 2832   -1 3 
Snake2982   Snake453  157 2290   -2 5 
Ladder2983   Ladder452  1136 55   -2 -3 
Ladder2984   Ladder403  -2532 2062   -1 -3 
Ladder2985   Ladder2408  742 4203   -1 -2 
Ladder2986   Ladder1323  -1460 7082   -2 -4 
Snake2987   Snake1617  2053 -3924   2 2 
Snake2988   Snake969  -4723 4040   -5 2 
Snake2989   Ladder1034  1092 5122   -5 1 
Snake2990   Ladder1329  -7407 -3133   -1 3 
Snake2991   Snake2808  5909 661   0 4 
Ladder2992   Ladder2361  -1767 -1148   -4 -3 
Ladder2993   Snake769  -2398 -679   -5 -2 
Ladder2994   Ladder456  -5522 -1680   -1 -3 
Ladder2995   Snake121  -2048 1257   -1 -5 
Ladder2996   Ladder1080  -4946 3003   -2 -5 
Ladder2997   Ladder1019  1978 -1911   -1 -5 
Ladder2998   Snake593  -3722 4369   -2 -2 
Ladder2999   Ladder1083  2271 -1739   3 -1 
Ladder3000   Ladder138  -623 6891   3 -5 
Ladder3001   Ladder308  4678 7575   -4 -4 
Ladder3002   Snake2632  -5925 -295   0 -3 
Snake3003   Ladder2683  -5287 2327   -5 3 
Snake3004   Ladder1250  503 -1268   -1 2 
Snake3005   Ladder425  -6154 -828   -1 5 
Ladder3006   Ladder744  3136 2606   5 -2 
Ladder3007   Ladder2147  4478 -5443   3 -4 
Snake3008   Snake41  -3798 -2905   -1 3 
Ladder3009   Snake1931  -7818 8334   -3 -1 
Ladder3010   Snake375  -2488 -96   -4 -4 
Snake3011   Ladder2217  -3063 6429   -5 5 
Snake3012   Ladder2852  -584 -6609   -5 4 
Snake3013   Snake87  -3432 6851   3 1 
Ladder3014   Ladder287  -18 1413   -1 -1 
Snake3015   Snake1602  320 -2929   1 4 
Snake3016   Snake2511  -2704 2680   -3 2 
Ladder3017   Snake2927  2224 1974   3 -5 
Snake3018   Ladder2432  2233 -3640   -2 2 
Snake3019   Snake975  -277 -5258   -2 2 
Snake3020   Snake794  -1476 -1333   -2 1 
Snake3021   Ladder1447  8909 -509   4 4 
Snake3022   Ladder1250  -1163 865   2 5 
Snake3023   Ladder2983  273 -8640   5 1 
Snake3024   Snake2069  2566 1562   2 3 
Ladder3025   Ladder1041  2626 -6343   0 -2 
Snake3026   Ladder829  7264 7468   4 2 
Snake3027   Ladder2025  7049 -6024   0 3 
Snake3028   Ladder216  -4226 7628   -3 2 
Snake3029   Ladder990  132 -8120   -3 5 
Snake3030   Snake1658  4412 -3315   -4 1 
Ladder3031   Ladder998  2340 -4475   -5 -1 
Ladder3032   Ladder2150  2776 -2625   2 -3 
Snake3033   Snake1688  -2246 -576   -1 5 
Ladder3034   Snake756  -5919 1416   -3 -5 
Snake3035   Snake2165  3839 -1805   -2 3 
Snake3036   Ladder1571  928 -4871   0 4 
Snake3037   Ladder1696  2996 35   4 1 
Snake3038   Ladder2408  -2780 3167   -3 5 
Snake3039   Snake874  5009 5001   0 5 
Ladder3040   Ladder1099  -6014 -4511   -2 -3 
Snake3041   Snake2537  -4034 5343   -4 4 
Snake3042   Ladder527  164 2186   -5 3 
Snake3043   Snake2414  744 91   -2 5 
Snake3044   Snake1224  -1753 -802   2 2 
Snake3045   Ladder2380  1514 4112   -5 4 
Snake3046   Ladder1693  399 2283   -5 5 
Ladder3047   Snake2967  -611 -520   4 -3 
Snake3048   Ladder1979  -3148 -8268   -4 4 
Snake3049   Snake719  1684 -7747   -3 4 
Ladder3050   Ladder2282  3736 573   5 -5 
Ladder3051   Ladder587  -5132 5060   -5 -5 
Ladder3052   Ladder2203  -643 2056   0 -1 
Snake3053   Ladder1297  -4822 -7993   -4 4 
Snake3054   Snake2677  2053 2773   0 4 
Ladder3055   Snake798  -4521 1560   0 -5 
Ladder3056   Ladder554  -2757 -1549   -4 -1 
Snake3057   Snake2469  7010 156   -4 1 
Ladder3058   Snake2580  4869 2807   2 -2 
Snake3059   Ladder2696  4448 -327   -3 2 
Ladder3060   Ladder948  -627 -1602   -2 -1 
Ladder3061   Ladder591  1115 -1920   -1 -2 
Ladder3062   Snake1589  -7402 1042   4 -1 
Snake3063   Snake644  -3860 -7902   0 3 
Ladder3064   Ladder1604  4675 -5896   -4 -5 
Snake3065   Ladder1388  -5117 5067   -3 5 
Ladder3066   Snake850  4720 -45   5 -2 
Ladder3067   Snake2685  5634 727   -4 -3 
Ladder3068   Ladder1080  -3962 -1075   2 -3 
Ladder3069   Ladder2123  469 -534   -5 -4 
Snake3070   Ladder2237  -805 4721   -5 4 
Snake3071   Snake2622  -4700 -1698   5 4 
Ladder3072   Snake2532  -7692 -801   1 -2 
Ladder3073   Snake1  -4206 752   -3 -4 
Snake3074   Ladder2837  6333 -376   -4 3 
Snake3075   Ladder2898  1235 -171   -1 3 
Ladder3076   Ladder1922  -4777 1838   -1 -2 
Snake3077   Ladder2786  8833 -1809   -3 2 
Ladder3078   Ladder1727  -1501 2078   -5 -3 
Ladder3079   Ladder1308  -8887 1495   -3 -1 
Snake3080   Ladder2854  5374 695   1 3 
Snake3081   Ladder2238  5740 1603   -3 2 
Snake3082   Snake185  -5972 -2990   5 1 
Ladder3083   Snake60  -640 7989   3 -4 
Ladder3084   Ladder2298  -33 1307   1 -4 
Snake3085   Ladder2707  -4072 -6937   2 1 
Snake3086   Ladder691  -5078 2532   1 3 
Snake3087   Ladder3084  3255 -3697   3 3 
Ladder3088   Ladder1083  2145 6109   -1 -1 
Ladder3089   Ladder570  3430 7416   3 -3 
Ladder3090   Ladder334  -3443 -4368   2 -2 
Ladder3091   Ladder91  3950 -5496   2 -4 
Snake3092   Ladder2183  3949 2589   -5 5 
Ladder3093   Ladder1886  -4617 -3356   -2 -5 
Snake3094   Ladder100  -5205 -2967   -3 5 
Snake3095   Snake297  794 6259   3 1 
Snake3096   Ladder1910  -873 5339   -1 5 
Ladder3097   Snake171  946 -2377   1 -2 
Ladder3098   Snake2044  -2737 1123   -2 -2 
Ladder3099   Snake625  4846 -1336   1 -1 
Snake3100   Snake1712  4376 2030   -2 1 
Ladder3101   Ladder2944  6036 1152   5 -3 
Snake3102   Ladder2049  7809 4725   -5 3 
Snake3103   Snake1497  2295 1509   -3 1 
Ladder3104   Ladder227  -307 -5385   -3 -2 
Ladder3105   Ladder717  3220 5954   -2 -3 
Ladder3106   Ladder1072  -1958 6643   -3 -5 
Snake3107   Ladder386  -401 -2991   2 1 
Ladder3108   Snake379  -223 2203   -4 -3 
Ladder3109   Ladder650  5165 -8103   -2 -2 
Ladder3110   Ladder2764  -1312 -4666   -3 -2 
Snake3111   Snake322  7677 1253   3 1 
Ladder3112   Snake508  -2257 5275   -4 -5 
Snake3113   Snake2313  -1914 -1971   0 5 
Snake3114   Snake658  -1879 -3780   -5 4 
Snake3115   Snake126  -6796 4412   -1 5 
Ladder3116   Ladder733  5684 2133   1 -5 
Ladder3117   Ladder580  4215 457   5 -1 
Ladder3118   Ladder2638  -8130 -2   -5 -2 
Ladder3119   Snake1863  -3962 1396   -3 -4 
Ladder3120   Ladder2339  3267 2540   -4 -2 
Snake3121   Snake2685  7035 1130   2 4 
Ladder3122   Ladder2406  -6178 -2206   -1 -2 
Snake3123   Snake2846  -480 814   -4 5 
Snake3124   Snake186  -5831 -229   -1 5 
Snake3125   Snake1473  -3841 4660   5 4 
Snake3126   Ladder181  -5083 6880   5 5 
Ladder3127   Snake2950  190 -1192   2 -2 
Snake3128   Ladder2769  -4470 2048   1 2 
Ladder3129   Ladder118  479 -3350   1 -5 
Ladder3130   Ladder1767  1045 -6150   0 -5 
Ladder3131   Snake742  2172 1781   -4 -1 
Snake3132   Ladder2439  -1317 -1009   -3 4 
Snake3133   Ladder1355  -6222 3475   3 4 
Ladder3134   Ladder1363  2981 4238   4 -1 
Ladder3135   Snake2471  -5662 -1062   3 -1 
Snake3136   Ladder2291  -1000 -231   -2 5 
Snake3137   Snake2206  2999 1606   -3 3 
Ladder3138   Snake3018  -6117 1451   3 -1 
Ladder3139   Snake2704  4696 -1393   -5 -2 
Ladder3140   Ladder1563  -914 1696   4 -5 
Snake3141   Ladder2638  -2618 -3495   5 4 
Ladder3142   Snake1728  5897 3534   0 -4 
Ladder3143   Ladder2194  -4426 562   -3 -4 
Snake3144   Ladder1920  4303 -869   -5 4 
Snake3145   Snake2741  94 -2695   4 3 
Ladder3146   Snake2331  -3639 712   3 -3 
Ladder3147   Ladder213  -1951 99   -1 -1 
Snake3148   Ladder2654  5733 1760   -5 2 
Snake3149   Snake1221  6431 -1140   3 3 
Ladder3150   Ladder419  679 -675   3 -4 
Snake3151   Snake1402  -4297 -65   4 5 
Ladder3152   Snake1310  -2505 -4273   -2 -1 
Snake3153   Snake1992  1208 2546   2 2 
Ladder3154   Snake1490  5864 -978   2 -2 
Snake3155   Ladder2423  -4251 -4739   0 4 
Ladder3156   Snake1973  -3492 -2049   3 -4 
Ladder3157   Snake1726  1462 -4787   0 -3 
Snake3158   Ladder1855  1048 2923   1 3 
Snake3159   Snake1372  350 -3819   2 2 
Ladder3160   Snake586  7060 816   2 -3 
Ladder3161   Ladder1191  -2176 7642   5 -5 
Snake3162   Snake1707  1521 3691   -2 5 
Ladder3163   Ladder2945  -2638 4714   -5 -1 
Snake3164   Ladder1026  -8489 -500   3 4 
Ladder3165   Ladder1504  1279 2374   4 -3 
Ladder3166   Snake631  69 985   0 -5 
Snake3167   Ladder11  1615 -4036   4 4 
Snake3168   Ladder2409  2751 -639   -3 1 
Ladder3169   Ladder3134  -1140 -4925   1 -5 
Snake3170   Ladder25  7076 -2548   -2 3 
Snake3171   Ladder943  121 -2183   1 4 
Ladder3172   Ladder1328  -2374 -640   -2 -1 
Snake3173   Ladder2850  1006 1976   -3 2 
Snake3174   Snake2856  112 2595   -4 1 
Ladder3175   Snake913  200 -6127   -1 -2 
Ladder3176   Snake1069  -7243 6139   -5 -5 
Snake3177   Snake1849  -7013 2917   -1 5 
Snake3178   Snake175  -4002 -349   3 4 
Snake3179   Snake1333  -3647 365   0 3 
Ladder3180   Ladder67  7718 -1153   5 -2 
Snake3181   Ladder1875  281 -4537   2 1 
Ladder3182   Ladder3163  6430 -374   3 -1 
Snake3183   Ladder1627  3685 -4996   -2 4 
Snake3184   Snake1880  5592 -1328   -3 5 
Ladder3185   Snake2745  5753 -483   0 -3 
Ladder3186   Snake2988  1888 -1984   -4 -1 
Snake3187   Snake1364  -5586 -1160   -2 4 
Snake3188   Snake1089  -708 405   5 2 
Ladder3189   Ladder2826  8569 1402   5 -2 
Ladder3190   Snake1795  -3482 2834   5 -3 
Ladder3191   Ladder1554  -2133 -8479   0 -2 
Snake3192   Snake2754  -1772 -6973   -5 2 
Ladder3193   Ladder152  3134 -7059   -5 -2 
Snake3194   Snake460  -4457 3065   -3 2 
Snake3195   Ladder1709  -3047 -7315   3 2 
Ladder3196   Snake2038  -3696 -2738   -4 -5 
Snake3197   Ladder1890  -6275 -5525   3 3 
Ladder3198   Ladder2521  -1666 -2990   -3 -1 
Ladder3199   Snake1515  3924 -2502   -5 -5 
Ladder3200   Ladder1846  1946 6276   -5 -1 
Snake3201   Snake251  3097 6960   3 5 
Snake3202   Snake3020  6321 3898   2 5 
Snake3203   Ladder1323  2315 900   -1 2 
Snake3204   Ladder2310  4017 3150   0 2 
Ladder3205   Ladder2478  3417 -7147   3 -4 
Ladder3206   Snake414  2212 7636   -1 -4 
Ladder3207   Ladder2189  73 4034   -2 -2 
Snake3208   Ladder1072  2045 -533   0 1 
Ladder3209   Snake3144  -31 7664   4 -4 
Ladder3210   Ladder1134  4042 -5027   -3 -2 
Ladder3211   Ladder1099  -2208 22   -4 -2 
Snake3212   Snake1860  357 -8   -2 3 
Snake3213   Snake1951  -509 2119   -2 5 
Snake3214   Snake1373  -7414 2980   4 1 
Snake3215   Snake2295  -4839 6603   5 4 
Ladder3216   Ladder2593  3576 -3893   2 -1 
Snake3217   Snake2867  845 4590   4 1 
Ladder3218   Snake562  -6843 5620   -1 -5 
Ladder3219   Ladder2727  -2993 -3568   1 -2 
Snake3220   Snake2429  -1569 -6632   1 5 
Snake3221   Ladder1308  -981 -810   2 1 
Snake3222   Snake2505  1605 4471   5 3 
Ladder3223   Ladder2405  2557 -3803   3 -4 
Snake3224   Ladder114  -6343 -5026   4 1 
Ladder3225   Snake1090  -4424 -7051   -4 -4 
Ladder3226   Ladder1359  8004 5818   3 -5 
Ladder3227   Ladder2283  -4000 -7134   -5 -3 
Snake3228   Snake3003  7945 2316   -2 2 
Snake3229   Snake2384  2100 -1783   3 2 
Snake3230   Snake3039  -4686 2818   4 3 
Snake3231   Snake2921  -705 -8296   0 3 
Ladder3232   Snake1291  1267 -235   -1 -5 
Ladder3233   Snake305  3016 4677   0 -1 
Snake3234   Snake1364  100 -6676   -2 1 
Ladder3235   Snake1259  -7769 -1572   -5 -1 
Ladder3236   Snake2474  2401 -4179   2 -2 
Ladder3237   Snake754  1000 -6792   -4 -4 
Snake3238   Ladder2682  -509 3161   4 5 
Ladder3239   Ladder2117  -49 -6238   -4 -3 
Ladder3240   Ladder279  -863 3801   -5 -4 
Ladder3241   Ladder2156  -4091 -4066   -3 -5 
Ladder3242   Ladder2652  45 6910   2 -2 
Ladder3243   Ladder1587  3445 -110   -1 -5 
Snake3244   Ladder2829  -85 6079   3 2 
Snake3245   Snake2921  -178 -7339   3 4 
Snake3246   Snake715  -284 5196   4 5 
Ladder3247   Snake1069  -8648 5325   1 -3 
Snake3248   Snake272  -5593 3410   0 4 
Snake3249   Ladder2171  -2102 -3312   -3 2 
Snake3250   Ladder2880  583 7969   -1 5 
Snake3251   Snake2068  1831 -1930   -4 3 
Snake3252   Ladder2531  3344 1284   -3 2 
Snake3253   Snake1071  2747 -7652   -3 5 
Snake3254   Snake1833  -1619 -4683   -1 5 
Ladder3255   Snake1464  -2395 695   -5 -4 
Ladder3256   Ladder1171  6546 2859   3 -2 
Ladder3257   Snake196  -3569 -3843   5 -2 
Ladder3258   Ladder1568  6195 -4024   3 -1 
Ladder3259   Ladder1759  -4145 -5645   -4 -3 
Ladder3260   Snake1893  -3791 -4696   1 -3 
Snake3261   Snake1981  1245 1352   4 4 
Ladder3262   Snake1863  -3825 -4573   -1 -4 
Snake3263   Snake2108  8138 2903   3 1 
Snake3264   Snake1963  -4086 -4607   2 5 
Snake3265   Ladder2512  -2925 4282   5 1 
Ladder3266   Ladder1056  -1612 220   -4 -3 
Snake3267   Ladder3060  3131 8039   -2 2 
Ladder3268   Ladder3099  -4047 -458   -5 -2 
Snake3269   Ladder2382  7585 -1748   4 4 
Ladder3270   Ladder2369  -3362 3295   -3 -4 
Snake3271   Ladder3083  5591 -5774   -1 4 
Snake3272   Snake2967  -7532 -672   4 1 
Ladder3273   Snake827  -4563 707   -4 -1 
Ladder3274   Ladder2986  4906 -1926   4 -1 
Snake3275   Ladder1723  -1503 -5162   -3 3 
Ladder3276   Ladder927  -3971 -1521   -4 -5 
Snake3277   Snake1336  4703 1331   5 3 
Ladder3278   Ladder3206  746 1458   4 -3 
Snake3279   Snake2794  -4290 -1968   -4 2 
Snake3280   Ladder600  2198 -2070   -3 3 
Snake3281   Snake163  4601 4546   -4 3 
Ladder3282   Snake76  -1655 -6755   2 -4 
Ladder3283   Ladder520  228 -7680   5 -1 
Ladder3284   Snake636  111 7156   3 -3 
Ladder3285   Snake3144  -7504 3408   -3 -5 
Ladder3286   Snake2708  -5096 -7132   -4 -1 
Snake3287   Ladder2957  226 -2684   -5 1 
Snake3288   Ladder596  2240 1083   5 1 
Ladder3289   Ladder523  -2420 696   -3 -5 
Snake3290   Snake1521  -833 4956   5 4 
Ladder3291   Snake719  -137 -3988   1 -4 
Snake3292   Snake1252  -674 2677   -2 2 
Snake3293   Snake1756  -2711 -2922   3 4 
Snake3294   Ladder229  3506 1016   -5 4 
Snake3295   Snake2071  -1451 -2587   -3 2 
Snake3296   Snake2743  731 480   5 3 
Snake3297   Snake337  670 3400   4 1 
Ladder3298   Ladder1990  2628 -75   -4 -4 
Ladder3299   Ladder1940  909 -184   2 -4 
Ladder3300   Ladder1193  2296 -74   -1 -2 
Ladder3301   Ladder270  -1948 -1494   4 -3 
Snake3302   Snake2533  98 -2669   5 3 
Ladder3303   Snake817  -1912 -3239   4 -3 
Ladder3304   Ladder2262  7108 195   0 -5 
Snake3305   Snake647  -5757 -5650   -5 3 
Snake3306   Ladder2422  -770 -4752   4 1 
Ladder3307   Snake3214  3191 -1740   1 -1 
Snake3308   Ladder1007  7247 214   -5 3 
Snake3309   Snake924  4950 4579   -2 2 
Ladder3310   Ladder1119  2156 -7175   -1 -5 
Ladder3311   Snake1521  7770 3578   0 -4 
Snake3312   Ladder2882  -3168 6193   -5 3 
Ladder3313   Ladder821  556 -6631   3 -4 
Ladder3314   Ladder3140  1723 6216   -1 -2 
Ladder3315   Snake41  -4317 1345   3 -2 
Ladder3316   Ladder902  4243 -352   2 -2 
Ladder3317   Snake1264  -5284 -4317   0 -4 
Snake3318   Ladder1855  645 2985   5 3 
Snake3319   Snake1299  -495 -322   5 1 
Snake3320   Snake3254  -3663 6127   -5 1 
Ladder3321   Snake1707  6407 -626   1 -1 
Ladder3322   Ladder567  1191 448   2 -4 
Snake3323   Snake933  1335 -2763   5 1 
Ladder3324   Ladder1572  -4397 -2808   5 -4 
Snake3325   Ladder1603  -3443 -1773   2 3 
Snake3326   Snake208  -4997 -4087   -2 5 
Ladder3327   Ladder744  -3152 -1957   -3 -4 
Snake3328   Snake3086  -1894 -1095   4 4 
Snake3329   Snake1037  -7183 -4360   -5 5 
Snake3330   Ladder2293  4764 -4650   -3 2 
Snake3331   Ladder602  -2888 1817   3 3 
Snake3332   Ladder2959  913 6839   -5 1 
Ladder3333   Ladder2150  162 3886   4 -5 
Ladder3334   Ladder1102  -6306 -4370   -4 -5 
Ladder3335   Snake610  -3810 -1762   -3 -2 
Ladder3336   Snake1997  -5337 9035   1 -1 
Snake3337   Ladder2423  -1685 -5732   -3 5 
Snake3338   Snake739  1436 -3667   5 5 
Snake3339   Ladder2615  1994 1532   -2 5 
Snake3340   Ladder2702  -2575 5521   2 1 
Ladder3341   Ladder2348  -288 833   -4 -5 
Ladder3342   Snake1664  2914 -695   2 -1 
Snake3343   Snake1138  -2163 -6156   -5 3 
Ladder3344   Ladder3116  -1935 -2396   5 -4 
Ladder3345   Snake2119  -1466 -1554   0 -4 
Ladder3346   Ladder2477  -1379 -1201   -1 -4 
Ladder3347   Snake2872  -2621 389   -4 -4 
Ladder3348   Snake2981  -539 -1835   -5 -2 
Snake3349   Ladder1394  4287 5023   0 3 
Snake3350   Snake3136  153 -3317   4 3 
Snake3351   Ladder2264  -1212 -5568   -5 4 
Snake3352   Ladder1432  4451 -1075   -1 3 
Snake3353   Snake2330  4061 2470   -4 1 
Snake3354   Ladder1275  -1983 -1743   1 5 
Snake3355   Snake1927  2869 -1715   -2 3 
Snake3356   Snake132  962 3406   -5 1 
Ladder3357   Snake1104  2002 -1516   -4 -1 
Snake3358   Ladder1608  2087 -5951   1 2 
Snake3359   Snake3039  -976 2362   -1 1 
Snake3360   Ladder823  6036 -2809   0 2 
Ladder3361   Snake81  -1748 1403   -4 -5 
Ladder3362   Ladder619  2482 -3077   -5 -3 
Snake3363   Ladder1308  -9155 226   4 5 
Ladder3364   Snake2885  1498 -1236   5 -3 
Ladder3365   Ladder1077  3212 -2888   3 -2 
Ladder3366   Ladder829  3117 870   4 -1 
Ladder3367   Ladder2948  2391 3953   -3 -4 
Ladder3368   Snake1062  -4509 -2719   -4 -5 
Snake3369   Snake2647  -2281 -4068   -3 3 
Ladder3370   Snake1238  7597 -4017   4 -1 
Ladder3371   Snake2257  -3942 -603   4 -1 
Ladder3372   Ladder1222  -1124 1331   -2 -3 
Ladder3373   Snake533  -3674 5450   4 -2 
Ladder3374   Snake154  3113 -3403   -1 -3 
Snake3375   Ladder511  -461 -637   1 4 
Snake3376   Ladder1799  -1998 4623   -4 3 
Ladder3377   Snake1294  -3700 8489   4 -1 
Ladder3378   Snake2617  -9397 3186   -2 -5 
Snake3379   Snake621  -383 3434   1 5 
Snake3380   Ladder2910  -589 212   2 2 
Ladder3381   Snake2252  4811 -6078   2 -3 
Ladder3382   Snake2562  -559 -302   2 -1 
Snake3383   Ladder808  -942 8440   -3 4 
Ladder3384   Snake2510  -354 -8343   0 -5 
Snake3385   Ladder2388  5807 3173   -5 5 
Ladder3386   Ladder1591  -458 6722   -2 -2 
Snake3387   Ladder2303  -737 5978   -2 1 
Snake3388   Ladder1579  2337 -3496   -4 4 
Snake3389   Ladder842  -3730 7421   -3 4 
Snake3390   Ladder1614  -7302 1573   -1 5 
Snake3391   Snake1645  -2322 4365   0 3 
Ladder3392   Snake3035  -3881 -177   3 -1 
